dhoni,831598529361616896,2017-02-14 20:18:34,"b""i'm w\xd0\xb5t... you w\xd0\xb0nn\xd0\xb0 to ch\xd0\xb0t dirty? ch\xd0\xb5\xd1\x81k link in bi\xd0\xbe https://t.co/K7BoNhCeMu"""
dhoni,26242819299,2010-10-03 06:01:08,b'I own the Dhoni username on Twitter and wish to hand it over to the real Dhoni. Can anyone help?'
